PROVISIONAL ,,,,,,,,,,,,,,,,
AREFNO,Borough,Boro,Latitude,Longitude,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,CasualtyCount,Casualty Severity,Ped Location,Ped Movement,Mode of Travel
1200244962,Tower Hamlets,5,51.5241231,-0.03734646,536254,182404,1,3 Pedestrian,1 Male,60+,71,1,2 Serious,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian
1200244986,Ealing,27,51.51700983,-0.29132882,518654,181171,3,2 Passenger,1 Male,60+,64,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200245031,Haringey,31,51.58934183,-0.10819237,531152,189527,1,3 Pedestrian,2 Female,60+,82,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian
1200245038,Southwark,8,51.49903698,-0.09702207,532187,179505,1,1 Driver/Rider,2 Female,60+,64,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200245039,Westminster,1,51.49053149,-0.1385895,529326,178485,1,3 Pedestrian,2 Female,60+,84,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian
1200245180,Westminster,1,51.52563936,-0.16141981,527643,182349,1,2 Passenger,2 Female,60+,72,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200245187,Lambeth,9,51.46901698,-0.12647745,530228,176114,1,2 Passenger,1 Male,60+,62,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200245229,Southwark,8,51.46874553,-0.06493647,534503,176195,1,3 Pedestrian,1 Male,60+,89,1,3 Slight,04 Crossing Road Within 50M Xing,1 From Drivers N/Side,1 Pedestrian
1200245295,Haringey,31,51.58204216,-0.12007124,530350,188694,1,1 Driver/Rider,1 Male,60+,63,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200245389,Lambeth,9,51.4985252,-0.11153753,531181,179422,1,3 Pedestrian,1 Male,60+,66,1,2 Serious,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian
1200245393,Sutton,21,51.35520473,-0.1917767,526005,163344,1,1 Driver/Rider,2 Female,60+,66,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200245448,Greenwich,6,51.43900118,0.07468857,544294,173153,2,1 Driver/Rider,1 Male,60+,73,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200245553,Westminster,1,51.51118972,-0.14325243,528944,180774,1,3 Pedestrian,2 Female,60+,61,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian
1200245724,Lambeth,9,51.42402412,-0.13028819,530091,171104,1,1 Driver/Rider,1 Male,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200245768,Westminster,1,51.52358877,-0.17522599,526691,182097,1,3 Pedestrian,1 Male,60+,76,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200245855,Ealing,27,51.54011696,-0.31034866,517275,183710,1,3 Pedestrian,2 Female,60+,69,1,2 Serious,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian
1200245878,Enfield,32,51.6147176,-0.10146132,531545,192361,1,3 Pedestrian,2 Female,60+,60,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200245890,Havering,15,51.51498115,0.17842852,551252,181811,1,1 Driver/Rider,1 Male,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200245935,Ealing,27,51.53470777,-0.34026598,515214,183061,1,1 Driver/Rider,2 Female,60+,65,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200245980,Lambeth,9,51.43218794,-0.12906305,530153,172014,1,3 Pedestrian,2 Female,60+,81,1,2 Serious,08 In Centre Of Carriageway,3 From Drivers O/Side,1 Pedestrian
1200246079,Camden,2,51.55390483,-0.15521664,527994,185503,1,1 Driver/Rider,1 Male,60+,64,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200246193,Hounslow,25,51.49801225,-0.40525071,510796,178880,1,1 Driver/Rider,1 Male,60+,67,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246208,Croydon,20,51.34388399,-0.104762,532096,162238,1,1 Driver/Rider,1 Male,60+,65,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,5 Taxi
1200246238,Bexley,18,51.46358196,0.10828336,546550,175953,1,2 Passenger,2 Female,60+,70,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200246406,Barnet,30,51.61572851,-0.27596716,519461,192174,1,3 Pedestrian,2 Female,60+,62,1,2 Serious,04 Crossing Road Within 50M Xing,2 From Drivers N/Side Msk,1 Pedestrian
1200246432,Brent,28,51.56974692,-0.31532617,516854,186997,1,1 Driver/Rider,1 Male,60+,68,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246437,Barking & Dagenham,16,51.53554464,0.09365478,545305,183926,1,2 Passenger,2 Female,60+,80,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246450,Sutton,21,51.37902285,-0.13246807,530067,166096,3,2 Passenger,2 Female,60+,62,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246452,Harrow,29,51.59193911,-0.3102889,517146,189473,1,1 Driver/Rider,2 Female,60+,63,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246551,Barnet,30,51.56960402,-0.19499994,525193,187180,1,1 Driver/Rider,2 Female,60+,69,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246555,Bromley,19,51.37751418,-0.02402381,537618,166126,1,1 Driver/Rider,1 Male,60+,64,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200246558,Haringey,31,51.58188774,-0.07508771,533467,188758,1,1 Driver/Rider,1 Male,60+,64,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200246563,Croydon,20,51.38769335,-0.04655383,536020,167216,1,1 Driver/Rider,1 Male,60+,77,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246680,Haringey,31,51.5797281,-0.07281187,533631,188522,2,1 Driver/Rider,1 Male,60+,67,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246681,Lambeth,9,51.41332741,-0.12664041,530375,169921,1,1 Driver/Rider,2 Female,60+,64,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246694,Enfield,32,51.6660873,-0.0431623,535428,198180,1,1 Driver/Rider,1 Male,60+,61,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200246772,Barnet,30,51.6160273,-0.17667707,526334,192374,3,1 Driver/Rider,1 Male,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,7 Goods Vehicle
1200246785,Bexley,18,51.46849599,0.10656614,546415,176496,1,3 Pedestrian,1 Male,60+,83,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian
1200246872,Havering,15,51.57960798,0.16560987,550150,188971,1,1 Driver/Rider,1 Male,60+,71,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200246880,Croydon,20,51.32462846,-0.06833825,534689,160163,1,1 Driver/Rider,1 Male,60+,62,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200246918,Barking & Dagenham,16,51.52910978,0.15499568,549580,183334,2,1 Driver/Rider,2 Female,60+,72,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246930,Camden,2,51.53490735,-0.13895617,529175,183419,2,3 Pedestrian,1 Male,60+,64,1,2 Serious,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200246931,Haringey,31,51.5797631,-0.07275266,533635,188526,1,1 Driver/Rider,1 Male,60+,76,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200246947,Hackney,4,51.54337066,-0.06788601,534079,184488,1,1 Driver/Rider,1 Male,60+,84,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246949,Harrow,29,51.59742313,-0.31144248,517052,190081,1,1 Driver/Rider,2 Female,60+,76,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246957,Westminster,1,51.50148536,-0.1810516,526348,179629,2,3 Pedestrian,1 Male,60+,63,1,2 Serious,04 Crossing Road Within 50M Xing,3 From Drivers O/Side,1 Pedestrian
1200246975,Richmond-Upon-Thames,24,51.46759034,-0.28851074,518978,175680,1,1 Driver/Rider,1 Male,60+,75,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200247010,Richmond-Upon-Thames,24,51.41078653,-0.31280695,517436,169324,1,1 Driver/Rider,1 Male,60+,61,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200247070,Ealing,27,51.53350685,-0.4053946,510700,182827,3,3 Pedestrian,2 Female,60+,61,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian
1200247108,Waltham Forest,13,51.56442996,-0.04014205,535940,186881,1,2 Passenger,2 Female,60+,79,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200247114,Hillingdon,26,51.57206235,-0.43114555,508822,187076,1,1 Driver/Rider,1 Male,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200247119,Lewisham,7,51.44897232,-0.01718527,537879,174085,3,2 Passenger,1 Male,60+,66,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200247140,Havering,15,51.57749962,0.26489653,557036,188945,1,1 Driver/Rider,1 Male,60+,69,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200247167,Islington,3,51.55964241,-0.10169158,531688,186236,2,1 Driver/Rider,2 Female,60+,62,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200247246,Barnet,30,51.63104214,-0.18756226,525539,194025,1,1 Driver/Rider,1 Male,60+,61,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200247298,Enfield,32,51.68508686,-0.07079911,533461,200242,1,1 Driver/Rider,2 Female,60+,77,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200247404,Lambeth,9,51.46894812,-0.1193675,530722,176119,1,3 Pedestrian,1 Male,60+,86,1,2 Serious,10 Unknown Or Other,9 Unknown Or Other,1 Pedestrian
1200247404,Lambeth,9,51.46894812,-0.1193675,530722,176119,2,3 Pedestrian,2 Female,60+,90,1,2 Serious,10 Unknown Or Other,9 Unknown Or Other,1 Pedestrian
1200247444,Kensington & Chelsea,12,51.5150997,-0.20436213,524693,181103,1,1 Driver/Rider,2 Female,60+,62,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200247467,Barking & Dagenham,16,51.53240129,0.10598269,546170,183601,2,1 Driver/Rider,1 Male,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200247478,Lewisham,7,51.43929996,0.02104505,540565,173082,1,3 Pedestrian,2 Female,60+,70,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200247513,Barnet,30,51.57321873,-0.19966229,524860,187574,1,3 Pedestrian,1 Male,60+,68,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian
1200247570,Westminster,1,51.51970755,-0.14506798,528794,181718,1,3 Pedestrian,1 Male,60+,64,1,3 Slight,09 In Road - Not Crossing,9 Unknown Or Other,1 Pedestrian
1200247572,Barnet,30,51.58555425,-0.17971633,526208,188980,1,3 Pedestrian,1 Male,60+,77,1,2 Serious,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian
1200247582,Harrow,29,51.55774456,-0.36191842,513655,185589,1,3 Pedestrian,1 Male,60+,66,1,3 Slight,10 Unknown Or Other,9 Unknown Or Other,1 Pedestrian
1200247680,Lewisham,7,51.44978449,-0.00832758,538492,174192,1,3 Pedestrian,1 Male,60+,62,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200247698,Kensington & Chelsea,12,51.50590028,-0.19440656,525409,180097,1,1 Driver/Rider,2 Female,60+,64,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200247739,Ealing,27,51.55087043,-0.33669226,515421,184864,1,1 Driver/Rider,1 Male,60+,69,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200247762,Kingston-Upon-Thames,23,51.38440608,-0.29262144,518908,166423,1,1 Driver/Rider,1 Male,60+,61,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200247827,Bexley,18,51.49019951,0.16219203,550207,179022,1,1 Driver/Rider,1 Male,60+,63,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200247860,Barnet,30,51.602105,-0.26921895,519964,190670,2,3 Pedestrian,1 Male,60+,63,1,2 Serious,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200247902,Kingston-Upon-Thames,23,51.42512153,-0.29239943,518818,170951,1,1 Driver/Rider,2 Female,60+,79,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200247904,Islington,3,51.55725309,-0.12027078,530407,185937,1,2 Passenger,2 Female,60+,76,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200247934,Bromley,19,51.35832468,0.12247805,547875,164277,1,1 Driver/Rider,1 Male,60+,71,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248001,Lambeth,9,51.43995973,-0.10624116,531717,172919,1,1 Driver/Rider,1 Male,60+,61,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248012,Bromley,19,51.32105891,0.07519112,544700,160039,1,1 Driver/Rider,1 Male,60+,64,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200248013,Lewisham,7,51.44478325,-0.02100754,537626,173612,1,2 Passenger,2 Female,60+,63,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200248131,Haringey,31,51.59630026,-0.11422735,530714,190290,1,1 Driver/Rider,1 Male,60+,65,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200248145,Waltham Forest,13,51.55561628,0.005685,539143,185987,1,2 Passenger,1 Male,60+,69,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200248288,Ealing,27,51.52988935,-0.29334058,518481,182600,1,1 Driver/Rider,1 Male,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,7 Goods Vehicle
1200248357,Hackney,4,51.55636786,-0.03878594,536058,185987,1,3 Pedestrian,2 Female,60+,65,1,2 Serious,09 In Road - Not Crossing,8 In Rd Back To Traffic,1 Pedestrian
1200248416,Harrow,29,51.59534571,-0.29402066,518264,189878,1,1 Driver/Rider,1 Male,60+,63,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200248470,Hounslow,25,51.47079037,-0.36595614,513591,175913,1,3 Pedestrian,1 Male,60+,66,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian
1200248519,Greenwich,6,51.4730329,-0.01533567,537935,176764,1,1 Driver/Rider,1 Male,60+,61,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248523,Camden,2,51.56003559,-0.17232427,526791,186155,1,1 Driver/Rider,1 Male,60+,61,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248525,Hillingdon,26,51.56257399,-0.45609915,507115,185984,1,1 Driver/Rider,1 Male,60+,64,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200248546,Hounslow,25,51.49702646,-0.39824016,511285,178781,1,1 Driver/Rider,1 Male,60+,78,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248571,Hackney,4,51.53300425,-0.08003301,533267,183313,1,3 Pedestrian,1 Male,60+,62,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian
1200248578,Hackney,4,51.54616263,-0.05400846,535033,184824,1,3 Pedestrian,2 Female,60+,68,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian
1200248704,Hounslow,25,51.47607173,-0.33166792,515959,176554,1,1 Driver/Rider,1 Male,60+,72,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248728,Barnet,30,51.56891302,-0.19042417,525512,187111,1,3 Pedestrian,1 Male,60+,60,1,3 Slight,09 In Road - Not Crossing,9 Unknown Or Other,1 Pedestrian
1200248780,Tower Hamlets,5,51.51388971,-0.01544697,537804,181307,1,1 Driver/Rider,2 Female,60+,68,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248804,Merton,22,51.40567133,-0.16456721,527759,169003,1,1 Driver/Rider,2 Female,60+,76,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248831,Croydon,20,51.33986801,-0.11727536,531236,161769,3,2 Passenger,1 Male,60+,61,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248835,Greenwich,6,51.466971,0.05261833,542673,176220,2,3 Pedestrian,2 Female,60+,77,1,2 Serious,04 Crossing Road Within 50M Xing,9 Unknown Or Other,1 Pedestrian
1200248863,Westminster,1,51.51500718,-0.12995262,529856,181222,1,2 Passenger,2 Female,60+,78,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200248887,Havering,15,51.58663247,0.17334974,550663,189768,2,2 Passenger,2 Female,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248895,Harrow,29,51.60290338,-0.3579537,513817,190617,1,1 Driver/Rider,1 Male,60+,60,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200248899,Sutton,21,51.38696574,-0.1627864,527935,166926,1,1 Driver/Rider,1 Male,60+,64,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248981,Richmond-Upon-Thames,24,51.45410815,-0.33772211,515594,174102,1,1 Driver/Rider,1 Male,60+,90,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248981,Richmond-Upon-Thames,24,51.45410815,-0.33772211,515594,174102,2,1 Driver/Rider,1 Male,60+,63,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249114,Enfield,32,51.66721671,-0.04240505,535477,198307,1,3 Pedestrian,2 Female,60+,79,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian
1200249132,Havering,15,51.53406969,0.180536,551335,183938,1,1 Driver/Rider,2 Female,60+,64,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249145,Richmond-Upon-Thames,24,51.40665627,-0.33779026,515709,168825,1,1 Driver/Rider,1 Male,60+,65,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200249174,Hammersmith & Fulham,11,51.49111077,-0.22348466,523431,178403,1,1 Driver/Rider,1 Male,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200249178,Haringey,31,51.59108261,-0.1040634,531433,189728,1,2 Passenger,2 Female,60+,80,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200249188,Hammersmith & Fulham,11,51.48524097,-0.20239596,524911,177786,1,3 Pedestrian,1 Male,60+,62,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian
1200249226,Merton,22,51.40246377,-0.14473981,529147,168681,1,3 Pedestrian,1 Male,60+,64,1,3 Slight,10 Unknown Or Other,9 Unknown Or Other,1 Pedestrian
1200249239,Westminster,1,51.51202297,-0.17225841,526929,180816,1,1 Driver/Rider,1 Male,60+,62,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249303,Hillingdon,26,51.53738925,-0.47139989,506113,183161,2,1 Driver/Rider,1 Male,60+,62,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249303,Hillingdon,26,51.53738925,-0.47139989,506113,183161,3,2 Passenger,2 Female,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249326,Ealing,27,51.50150489,-0.3825367,512364,179303,1,3 Pedestrian,1 Male,60+,62,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian
1200249426,Merton,22,51.41141141,-0.19250827,525800,169593,1,1 Driver/Rider,2 Female,60+,72,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200249445,Westminster,1,51.5294201,-0.17029267,527017,182754,1,2 Passenger,2 Female,60+,71,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,9 Private Hire
1200249543,Enfield,32,51.63641042,-0.13814162,528944,194708,1,1 Driver/Rider,1 Male,60+,74,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,7 Goods Vehicle
1200249550,Bromley,19,51.40313416,0.03486238,541637,169087,1,1 Driver/Rider,1 Male,60+,74,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249556,Westminster,1,51.48874214,-0.1295587,529958,178302,1,1 Driver/Rider,1 Male,60+,62,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200249615,Havering,15,51.53570188,0.28055788,558266,184331,3,1 Driver/Rider,1 Male,60+,63,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,7 Goods Vehicle
1200249635,Barking & Dagenham,16,51.57225884,0.14217036,548550,188106,1,1 Driver/Rider,2 Female,60+,62,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249709,Camden,2,51.533251,-0.13714934,529305,183238,1,1 Driver/Rider,1 Male,60+,65,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200249737,Havering,15,51.54059364,0.32229368,561143,184966,1,1 Driver/Rider,1 Male,60+,76,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249761,Enfield,32,51.64527767,-0.03667244,535939,195878,1,1 Driver/Rider,1 Male,60+,68,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249899,Redbridge,14,51.58158576,0.05766393,542665,188975,1,3 Pedestrian,1 Male,60+,66,1,3 Slight,01 Crossing Road On Ped Xing,9 Unknown Or Other,1 Pedestrian
1200249967,Lambeth,9,51.49405338,-0.11082926,531243,178926,1,2 Passenger,2 Female,60+,63,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200250024,Redbridge,14,51.55790114,0.10917979,546310,186443,2,1 Driver/Rider,1 Male,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200250042,Havering,15,51.622186,0.24101432,555229,193863,1,1 Driver/Rider,1 Male,60+,73,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200250042,Havering,15,51.622186,0.24101432,555229,193863,2,2 Passenger,2 Female,60+,70,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200250080,Enfield,32,51.64583075,-0.08095052,532874,195858,1,1 Driver/Rider,2 Female,60+,62,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200250084,Havering,15,51.5572994,0.24251205,555554,186651,1,1 Driver/Rider,1 Male,60+,93,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200250084,Havering,15,51.5572994,0.24251205,555554,186651,2,2 Passenger,2 Female,60+,90,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200250107,Brent,28,51.56200322,-0.28113036,519244,186191,2,3 Pedestrian,1 Male,60+,73,1,2 Serious,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200250121,Havering,15,51.5573822,0.25835709,556652,186694,1,1 Driver/Rider,1 Male,60+,63,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200250129,Kensington & Chelsea,12,51.48114886,-0.17673382,526704,177375,1,1 Driver/Rider,1 Male,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200250142,Hounslow,25,51.46499964,-0.41178558,510422,175199,1,1 Driver/Rider,2 Female,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200250221,Merton,22,51.4092604,-0.23307151,522985,169285,1,3 Pedestrian,1 Male,60+,69,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian
1200250222,Barnet,30,51.62279105,-0.25428936,520943,192995,1,2 Passenger,1 Male,60+,62,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200250259,Lambeth,9,51.46318141,-0.12933646,530046,175460,1,3 Pedestrian,2 Female,60+,62,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian
1200250330,Enfield,32,51.63088279,-0.08081674,532927,194196,1,1 Driver/Rider,1 Male,60+,78,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200250351,Merton,22,51.42736217,-0.1905988,525889,171370,1,1 Driver/Rider,1 Male,60+,63,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200250352,Redbridge,14,51.57519216,0.07348123,543781,188295,1,1 Driver/Rider,2 Female,60+,79,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200250373,Redbridge,14,51.60766389,0.03603834,541086,191833,1,1 Driver/Rider,1 Male,60+,60,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
